16.47	16.67
16.5	24.63
16.52	15.6
16.55	24.56
16.57	15.53
16.6	24.49
16.62	15.46
16.65	24.42
16.67	15.39
16.7	24.35
16.72	15.32
16.75	24.29
16.77	15.25
16.8	24.22
16.82	15.19
16.84	24.15
16.87	15.12
16.9	24.09
16.92	15.05
16.95	24.02
16.97	14.99
17	23.95
17.02	15.92
17.04	22.89
17.07	15.86
17.09	23.83
17.12	15.79
17.14	22.76
17.17	15.73
17.19	22.7
17.22	15.66
17.25	22.63
17.27	16.6
17.29	22.57
17.32	16.54
17.34	22.51
17.37	16.48
17.39	21.45
17.42	17.41
17.44	21.38
17.47	16.35
17.49	21.32
17.52	17.29
17.54	21.26
17.57	17.23
17.59	20.2
17.62	18.17
17.64	20.14
17.67	17.11
17.69	19.08
17.72	18.05
17.74	19.02
17.77	17.99
17.79	18.96
17.82	17.93
17.84	18.9
17.87	18.87
17.89	17.84
17.92	18.81
17.94	17.79
17.97	19.76
17.99	16.73
18.02	19.7
18.04	16.67
18.07	19.64
18.09	15.61
18.12	20.58
18.14	15.56
18.17	20.53
18.19	15.5
18.22	20.47
18.24	15.44
18.27	20.42
18.29	15.39
18.31	22.36
18.34	13.33
18.36	21.31
18.39	16.28
18.41	17.25
18.44	20.22
18.46	13.2
18.48	22.17
18.51	14.14
18.53	19.12
18.56	19.09
18.58	14.06
18.6	22.04
18.63	13.01
18.65	20.98
18.68	16.96
18.7	15.93
18.72	20.91
18.75	12.88
18.77	21.85
18.8	14.83
18.82	16.8
18.84	19.78
18.87	12.75
18.89	21.72
18.92	13.7
18.94	18.67
18.97	17.65
18.99	13.62
19.01	21.6
19.04	12.57
19.06	19.55
19.09	16.52
19.11	15.5
19.13	20.47
19.16	12.45
19.18	21.43
19.21	14.4
19.23	17.38
19.25	19.35
19.28	12.33
19.3	21.3
19.33	13.28
19.35	18.25
19.38	18.23
19.4	13.21
19.42	21.18
19.45	12.16
19.47	19.14
19.5	16.11
19.52	15.09
19.54	20.06
19.57	12.04
19.59	20.02
19.62	13.99
19.64	15.97
19.66	18.95
19.69	11.92
19.71	20.9
19.74	12.88
19.76	17.86
19.78	16.83
19.81	12.81
19.83	20.79
19.86	11.76
19.88	18.74
19.9	15.72
19.93	14.7
19.95	19.67
19.98	11.65
20	19.63
20.03	13.61
20.05	15.59
20.07	18.56
20.1	11.54
20.12	20.52
20.15	12.5
20.17	17.48
20.19	16.45
20.22	12.43
20.24	20.41
20.27	11.39
20.29	18.37
20.31	15.35
20.34	13.33
20.36	19.31
20.39	11.28
20.41	19.26
20.43	13.24
20.46	15.22
20.48	17.2
20.51	11.18
20.53	20.16
20.55	11.14
20.58	17.12
20.6	16.1
20.63	12.08
20.65	20.05
20.68	10.03
20.7	19.01
20.72	13.99
20.75	13.97
20.77	18.95
20.8	9.93
20.82	18.91
20.84	12.89
20.87	14.87
20.89	16.85
20.92	11.84
20.94	19.82
20.97	10.8
20.99	19.78
21.01	11.76
21.04	16.74
21.06	14.72
21.09	13.71
21.11	17.69
21.14	10.67
21.16	19.65
21.19	10.63
21.21	18.62
21.23	11.6
21.26	16.58
21.28	14.56
21.31	12.54
21.33	18.53
21.36	10.51
21.38	19.49
21.4	10.47
21.43	18.45
21.45	12.44
21.48	16.42
21.5	15.4
21.53	12.39
21.55	18.37
21.58	10.35
21.6	19.33
21.62	10.32
21.65	18.3
21.67	13.28
21.7	14.27
21.72	16.25
21.75	11.23
21.77	18.21
21.79	10.2
21.82	19.18
21.84	11.16
21.87	17.15
21.89	13.13
21.92	14.11
21.94	16.1
21.97	11.08
21.99	19.06
22.02	10.05
22.04	19.03
22.06	11.01
22.09	16
22.11	13.98
22.14	12.96
22.16	16.95
22.18	9.93
22.21	18.91
22.23	9.9
22.26	17.88
22.28	10.86
22.31	14.85
22.33	14.83
22.36	12.82
22.38	17.8
22.41	9.79
22.43	18.77
22.45	9.75
22.48	17.74
22.5	11.72
22.53	14.71
22.55	14.69
22.58	11.68
22.6	17.66
22.62	9.64
22.65	18.63
22.67	9.61
22.7	16.6
22.72	11.58
22.75	14.57
22.77	15.55
22.8	11.54
22.82	17.52
22.84	9.5
22.87	18.49
22.89	10.47
22.92	16.46
22.94	12.44
22.97	13.43
22.99	15.41
23.01	9.4
23.04	18.38
23.06	9.37
23.09	17.35
23.11	11.34
23.14	15.33
23.16	13.31
23.19	11.3
23.21	16.28
23.23	9.27
23.26	18.25
23.28	9.24
23.31	16.22
23.33	11.21
23.36	14.19
23.38	14.18
23.4	10.17
23.43	17.15
23.45	9.14
23.48	17.12
23.5	9.11
23.53	16.09
23.55	13.08
23.57	13.07
23.6	16.05
23.62	9.04
23.65	18.02
23.67	9.01
23.7	17
23.72	10.98
23.75	13.97
23.77	13.95
23.79	10.94
23.82	16.93
23.84	7.91
23.87	17.9
23.89	8.88
23.92	15.87
23.94	11.86
23.96	12.85
23.99	14.83
24.01	9.82
24.04	16.8
24.06	8.79
24.09	16.78
24.11	9.76
24.14	14.75
24.16	13.74
24.18	10.73
24.21	15.71
24.23	8.7
24.26	17.69
24.28	8.67
24.31	15.66
24.33	11.65
24.35	12.63
24.38	14.62
24.4	9.61
24.43	16.6
24.45	8.58
24.48	16.57
24.5	9.56
24.52	13.54
24.55	12.53
24.57	10.52
24.6	15.51
24.62	8.49
24.65	17.48
24.67	8.47
24.69	15.45
24.72	11.44
24.74	11.43
24.77	14.42
24.79	9.4
24.82	16.39
24.84	7.38
24.87	16.37
24.89	9.35
24.91	13.34
24.94	12.33
24.96	10.32
24.99	16.31
25.01	7.29
25.04	16.28
25.06	8.27
25.08	15.26
25.11	10.24
25.13	12.23
25.16	15.22
25.18	9.21
25.21	16.2
25.23	7.18
25.25	16.17
25.28	9.16
25.3	13.15
25.33	13.14
25.35	10.13
25.38	16.11
25.4	8.1
25.43	17.09
25.45	8.08
25.47	15.07
25.5	11.05
25.52	11.04
25.55	14.03
25.57	8.02
25.6	17.01
25.62	8
25.64	15.98
25.67	8.97
25.69	12.96
25.72	12.95
25.74	9.94
25.77	15.93
25.79	7.92
25.82	16.9
25.84	7.89
25.86	14.88
25.89	10.87
25.91	11.86
25.94	13.85
25.96	7.84
25.99	16.82
26.01	7.81
26.03	15.8
26.06	8.79
26.08	12.78
26.11	12.77
26.13	9.76
26.16	15.75
26.18	7.73
26.2	16.72
26.23	7.71
26.25	14.7
26.28	10.69
26.3	11.68
26.33	13.67
26.35	8.66
26.38	16.65
26.4	6.63
26.42	15.62
26.45	8.61
26.47	13.6
26.5	11.59
26.52	9.58
26.55	14.57
26.57	7.56
26.59	16.55
26.62	7.54
26.64	14.53
26.67	9.51
26.69	11.5
26.72	13.49
26.74	8.48
26.76	15.47
26.79	7.46
26.81	15.45
26.84	7.44
26.86	13.43
26.89	11.42
26.91	10.41
26.94	14.4
26.96	7.39
26.98	16.38
27.01	7.37
27.03	15.36
27.06	8.35
27.08	12.34
27.11	12.33
27.13	9.32
27.15	15.31
27.18	6.3
27.2	15.28
27.23	7.27
27.25	14.26
27.28	10.25
27.3	11.24
27.33	13.23
27.35	8.22
27.37	15.21
27.4	7.2
27.42	15.19
27.45	8.18
27.47	13.17
27.5	11.16
27.52	9.15
27.54	15.14
27.57	7.13
27.59	16.12
27.62	7.11
27.64	14.1
27.67	10.09
27.69	11.08
27.71	13.07
27.74	8.07
27.76	16.05
27.79	7.05
27.81	15.04
27.84	8.03
27.86	11.02
27.89	5.01
27.91	-1.99
27.93	-5.99
27.96	-31.96
27.98	-51.92
28.01	-102.84
28.03	-143.71
28.06	-196.54
28.08	-229.33
28.11	-265.09
28.13	-299.82
28.15	-331.51
28.18	-349.19
28.2	-356.86
28.23	-363.52
28.25	-366.17
28.28	-368.83
28.3	-370.48
28.33	-373.13
28.35	-374.78
28.38	-377.43
28.4	-378.08
28.43	-379.72
28.45	-380.36
28.48	-381.01
28.5	-380.65
28.53	-381.3
28.55	-380.94
28.58	-380.59
28.6	-380.24
28.63	-380.89
28.65	-380.54
28.68	-380.18
28.7	-379.83
28.73	-379.48
28.75	-379.14
28.78	-378.79
28.8	-378.44
28.83	-379.09
28.85	-377.75
28.88	-377.4
28.9	-377.06
28.93	-376.71
28.95	-375.37
28.98	-375.03
29	-373.68
29.03	-373.34
29.05	-372
29.08	-370.66
29.1	-368.32
29.13	-365.99
29.15	-362.66
29.18	-358.33
29.2	-351.01
29.22	-340.7
29.25	-290.42
29.27	-190.22
29.3	-100.11
29.32	-40.06
29.35	-14.04
29.37	11.96
29.4	14.94
29.42	28.92
29.45	22.9
29.47	30.87
29.49	26.85
29.52	28.82
29.54	29.8
29.57	25.77
29.59	31.75
29.62	24.72
29.64	32.7
29.67	23.67
29.69	31.65
29.71	25.63
29.74	29.6
29.76	28.58
29.79	26.55
29.81	30.53
29.84	24.5
29.86	32.48
29.89	23.46
29.91	32.43
29.93	24.41
29.96	30.38
29.98	26.36
30.01	27.34
30.03	30.31
30.06	24.29
30.08	31.27
30.1	23.24
30.13	32.22
30.15	24.19
30.18	30.17
30.2	27.15
30.23	27.13
30.25	29.1
30.28	23.08
30.3	31.06
30.32	23.03
30.35	32.01
30.37	22.99
30.4	29.96
30.42	25.94
30.45	25.92
30.47	29.89
30.5	23.87
30.52	31.85
30.54	21.83
30.57	30.8
30.59	23.78
30.62	28.76
30.64	26.74
30.67	25.71
30.69	29.69
30.71	22.67
30.74	31.65
30.76	22.63
30.79	30.6
30.81	24.58
30.84	27.56
30.86	27.54
30.89	24.52
30.91	30.49
30.93	22.47
30.96	31.45
30.98	22.43
31.01	29.41
31.03	24.38
31.06	27.36
31.08	27.34
31.11	23.32
31.13	30.3
31.15	22.28
31.18	31.25
31.2	22.23
31.23	29.21
31.25	25.19
31.28	26.17
31.3	28.15
31.32	22.13
31.35	30.1
31.37	21.08
31.4	31.06
31.42	23.04
31.45	29.02
31.47	25
31.5	24.98
31.52	28.95
31.54	21.93
31.57	29.91
31.59	21.89
31.62	29.87
31.64	22.85
31.67	26.83
31.69	26.81
31.71	23.79
31.74	29.77
31.76	20.75
31.79	30.73
31.81	21.7
31.84	29.68
31.86	23.66
31.89	25.64
31.91	27.62
31.93	22.6
31.96	29.58
31.98	20.56
32.01	30.54
32.03	21.52
32.06	27.5
32.08	25.48
32.11	24.46
32.13	28.44
32.15	22.42
32.18	29.4
32.2	21.38
32.23	29.36
32.25	22.34
32.28	27.32
32.3	25.3
32.32	23.28
32.35	28.26
32.37	21.24
32.4	30.22
32.42	21.2
32.45	29.18
32.47	23.16
32.5	26.14
32.52	27.12
32.54	22.1
32.57	29.08
32.59	20.06
32.62	30.04
32.64	21.02
32.67	28
32.69	23.98
32.71	24.97
32.74	26.95
32.76	21.93
32.79	28.91
32.81	20.89
32.84	29.87
32.86	20.85
32.88	26.83
32.91	24.81
32.93	23.79
32.96	27.77
32.98	20.75
33.01	29.73
33.03	20.72
33.06	28.7
33.08	21.68
33.1	25.66
33.13	25.64
33.15	22.62
33.18	28.6
33.2	20.58
33.23	29.56
33.25	20.55
33.28	27.53
33.3	23.51
33.32	24.49
33.35	26.47
33.37	21.45
33.4	28.44
33.42	19.42
33.45	28.4
33.47	21.38
33.5	26.36
33.52	24.34
33.54	22.33
33.57	27.31
33.59	19.29
33.62	29.27
33.64	20.25
33.67	28.23
33.69	22.22
33.71	25.2
33.74	25.18
33.76	21.16
33.79	28.14
33.81	19.13
33.84	28.11
33.86	20.09
33.88	26.07
33.91	24.05
33.93	22.04
33.96	27.02
33.98	20
34.01	27.98
34.03	19.97
34.06	27.95
34.08	21.93
34.1	23.91
34.13	24.9
34.15	20.88
34.18	27.86
34.2	18.84
34.22	27.82
34.25	19.81
34.27	26.79
34.3	20.77
34.32	25.76
34.35	21.74
34.37	25.72
34.4	21.7
34.42	24.69
34.45	22.67
34.47	24.65
34.5	23.63
34.52	23.62
34.55	23.6
34.57	23.58
34.6	23.57
34.62	22.55
34.65	23.53
34.67	22.52
34.7	24.5
34.72	21.48
34.75	25.47
34.77	21.45
34.8	25.43
34.82	20.42
34.85	26.4
34.87	20.38
34.9	26.37
34.92	20.35
34.95	26.33
34.97	20.32
35	26.3
35.02	19.28
35.04	27.27
35.07	19.25
35.1	27.23
35.12	19.22
35.14	27.2
35.17	18.18
35.19	28.17
35.22	18.15
35.24	27.13
35.27	18.12
35.29	27.1
35.32	18.08
35.34	28.07
35.37	19.05
35.39	27.03
35.42	18.02
35.44	27
35.47	18.98
35.49	26.97
35.52	18.95
35.54	26.94
35.57	18.92
35.59	26.9
35.62	19.89
35.64	25.87
35.67	19.85
35.69	25.84
35.72	19.82
35.74	24.81
35.77	20.79
35.79	24.78
35.82	20.76
35.84	23.74
35.87	20.73
35.89	23.71
35.92	21.7
35.94	23.68
35.97	21.66
35.99	22.65
36.02	22.63
36.04	22.62
36.06	22.6
36.09	21.59
36.12	23.57
36.14	20.56
36.16	23.54
36.19	20.53
36.21	24.51
36.24	20.5
36.26	24.48
36.29	19.46
36.31	24.45
36.34	19.43
36.36	25.42
36.39	18.4
36.41	26.39
36.44	18.37
36.46	26.36
36.49	18.34
36.51	26.33
36.54	18.31
36.56	26.3
36.59	18.28
36.61	26.27
36.64	17.25
36.66	26.24
36.69	17.22
36.71	26.2
36.74	17.19
36.76	27.17
36.79	17.16
36.81	26.14
36.84	18.13
36.86	26.11
36.89	17.1
36.91	26.08
36.94	18.07
36.96	26.05
36.99	18.04
37.01	25.02
37.04	18.01
37.06	24.99
37.09	18.98
37.11	24.97
37.13	18.95
37.16	23.94
37.19	18.92
37.21	23.91
37.23	19.89
37.26	22.88
37.28	19.86
37.31	22.85
37.34	20.83
37.36	22.82
37.38	20.8
37.41	21.79
37.43	20.78
37.46	21.76
37.48	21.75
37.51	20.73
37.53	22.72
37.56	20.71
37.58	22.69
37.61	19.68
37.63	22.66
37.66	18.65
37.68	23.63
37.71	18.62
37.73	23.61
37.76	18.59
37.78	24.58
37.81	18.56
37.83	24.55
37.86	17.54
37.88	24.52
37.91	17.51
37.93	25.49
37.96	16.48
37.98	25.47
38.01	16.45
38.03	25.44
38.06	16.42
38.08	25.41
38.11	16.4
38.13	25.38
38.15	16.37
38.18	25.35
38.21	16.34
38.23	25.33
38.26	16.31
38.28	25.3
38.3	16.28
38.33	25.27
38.35	16.26
38.38	25.24
38.4	17.23
38.43	25.22
38.45	17.2
38.48	25.19
38.5	17.17
38.53	24.16
38.55	18.15
38.58	24.13
38.6	18.12
38.63	23.11
38.65	18.09
38.68	23.08
38.7	19.07
38.73	23.05
38.75	20.04
38.78	22.03
38.8	20.01
38.83	22
38.85	19.99
38.88	20.97
38.9	20.96
38.93	19.95
38.95	21.93
38.98	19.92
39	21.91
39.03	18.89
39.05	21.88
39.08	18.87
39.1	22.85
39.13	18.84
39.15	22.83
39.18	17.82
39.2	23.8
39.22	17.79
39.25	23.78
39.28	17.76
39.3	23.75
39.33	16.74
39.35	24.72
39.37	16.71
39.4	24.7
39.43	16.69
39.45	24.67
39.47	15.66
39.5	24.65
39.52	16.63
39.55	24.62
39.57	15.61
39.6	24.59
39.62	15.58
39.65	24.57
39.67	16.55
39.7	24.54
39.72	15.53
39.75	24.52
39.77	15.5
39.8	24.49
39.82	16.48
39.85	24.46
39.87	16.45
39.9	24.44
39.92	16.42
39.95	23.41
39.97	17.39
40	23.38
40.02	17.37
40.05	22.35
40.07	17.34
40.1	22.33
40.12	18.31
40.15	22.3
40.17	18.28
40.2	21.27
40.22	19.26
40.25	21.24
40.27	19.23
40.29	20.22
40.32	20.2
40.35	20.19
40.37	20.17
40.39	19.16
40.42	20.15
40.44	19.13
40.47	21.12
40.5	18.11
40.52	21.09
40.54	18.08
40.57	21.07
40.59	17.05
40.62	22.04
40.64	17.03
40.67	23.01
40.69	17
40.72	22.99
40.74	15.97
40.77	22.96
40.79	15.95
40.82	23.93
40.84	15.92
40.87	23.91
40.89	15.89
40.92	23.88
40.94	14.87
40.97	23.85
40.99	14.84
41.02	23.83
41.04	14.81
41.07	24.8
41.09	14.79
41.12	23.77
41.14	14.76
41.17	23.75
41.19	14.74
41.22	23.72
41.24	15.71
41.27	23.7
41.29	14.68
41.31	23.67
41.34	15.66
41.37	22.64
41.39	15.63
41.42	22.62
41.44	15.61
41.46	22.59
41.49	16.58
41.52	22.57
41.54	16.55
41.56	21.54
41.59	16.53
41.61	20.52
41.64	17.5
41.66	20.49
41.69	18.48
41.71	20.46
41.74	18.45
41.76	19.44
41.79	19.43
41.81	19.41
41.84	19.4
41.86	18.39
41.89	20.38
41.91	18.36
41.94	20.35
41.96	17.34
41.99	20.33
42.01	17.31
42.04	21.3
42.06	16.29
42.09	21.28
42.11	16.26
42.14	22.25
42.16	15.24
42.19	22.23
42.21	15.21
42.24	22.2
42.26	15.19
42.29	22.18
42.31	15.16
42.34	23.15
42.36	14.14
42.38	23.13
42.41	14.11
42.44	23.1
42.46	14.09
42.49	23.08
42.51	14.07
42.53	23.05
42.56	14.04
42.59	23.03
42.61	14.02
42.63	23
42.66	13.99
42.68	22.98
42.71	13.97
42.73	22.96
42.76	14.94
42.78	22.93
42.81	14.92
42.83	21.91
42.86	14.9
42.88	21.88
42.91	15.87
42.93	20.86
42.96	15.85
42.98	20.84
43.01	15.82
43.03	20.81
43.06	16.8
43.08	19.79
43.11	17.78
43.13	19.76
43.16	17.75
43.18	18.74
43.21	18.73
43.23	18.72
43.26	17.71
43.28	18.69
43.31	18.68
43.33	17.67
43.36	18.66
43.38	16.65
43.41	19.64
43.43	16.62
43.46	19.61
43.48	16.6
43.51	20.59
43.53	15.58
43.56	20.57
43.58	15.55
43.6	21.54
43.63	14.53
43.65	21.52
43.68	14.51
43.7	21.5
43.73	14.48
43.75	22.47
43.78	14.46
43.8	22.45
43.83	13.44
43.85	22.43
43.88	13.42
43.9	22.4
43.93	13.39
43.95	22.38
43.98	13.37
44	22.36
44.03	13.35
44.05	22.34
44.08	13.32
44.1	22.31
44.13	13.3
44.15	22.29
44.18	13.28
44.2	22.27
44.23	14.26
44.25	22.25
44.28	14.23
44.3	21.22
44.33	14.21
44.35	21.2
44.38	14.19
44.4	21.18
44.43	15.17
44.45	20.16
44.48	15.14
44.5	20.13
44.53	15.12
44.55	19.11
44.58	16.1
44.6	19.09
44.62	16.08
44.65	18.07
